#group,false,false,true,true,false,false,true,true,true
#datatype,string,long,dateTime:RFC3339,dateTime:RFC3339,dateTime:RFC3339,double,string,string,string
#default,mean,,,,,,,,
,result,table,_start,_stop,_time,_value,_field,_measurement,currency
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-18T02:36:07.2Z,15183777035,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-19T03:08:07.188Z,20399982867,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-20T03:40:07.176Z,9918642130,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-21T04:12:07.164Z,9394387894,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-22T04:44:07.152Z,12063858733,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-23T05:16:07.14Z,11054442653,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-24T05:48:07.128Z,14000234760,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-25T00:12:07.119Z,13989030260,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-26T00:44:07.107Z,10622333862,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-27T01:16:07.095Z,11820785577,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-28T01:48:07.083Z,11379192678,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-29T02:20:07.071Z,15032246816,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-04-30T02:52:07.059Z,18266894653,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-01T03:24:07.047Z,20005057445,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-02T03:56:07.035Z,13163903903,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-03T04:28:07.023Z,12862183229,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-04T05:00:07.011Z,8283229638,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-05T05:32:06.999Z,8783447639,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-06T06:04:06.987Z,13008587255,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-07T00:28:06.978Z,11743187337,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-08T01:00:06.966Z,11791662158,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-09T01:32:06.954Z,10861947179,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-10T02:04:06.942Z,12278653601,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-11T02:36:06.93Z,6795916454,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-12T03:08:06.918Z,5908941395,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-13T03:40:06.906Z,13352264795,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-14T04:12:06.894Z,12444516140,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-15T04:44:06.882Z,14666902956,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-16T05:16:06.87Z,13035465176,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-17T05:48:06.858Z,14449438097,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-18T00:12:06.849Z,9407051320,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-19T00:44:06.837Z,8747800800,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-20T01:16:06.825Z,31228143948,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-21T01:48:06.813Z,37643853967,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-22T02:20:06.801Z,25155809461,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-23T02:52:06.789Z,45623656317,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-24T03:24:06.777Z,22257061429,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-25T03:56:06.765Z,10000027764,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-26T04:28:06.753Z,14650794791,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-27T05:00:06.741Z,18949181813,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-28T05:32:06.729Z,19846044324,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-29T06:04:06.717Z,17411416736,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-30T00:28:06.708Z,15065849797,Volume,ETH-USD,ETH-USD
,,5,2024-02-29T17:00:00Z,2024-05-31T16:59:59Z,2024-05-31T01:00:06.696Z,15290700646,Volume,ETH-USD,ETH-USD

